Date,SPY_price,IVV_price,spread,z_score,position,units,transaction_cost,pnl,daily_returns,trade_entry
2021-01-04 00:00:00-05:00,346.2312316894531,346.9907531738281,2.0164045410156177,,0,2888.2431983979277,0.0,,,0.0
2021-01-05 00:00:00-05:00,348.6158752441406,349.2870483398437,2.123123291015702,,0,2868.486695563379,0.0,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,350.7001037597656,351.3958435058594,2.115427001953151,,0,2851.439133548172,0.0,-0.0,-0.0,0.0
2021-01-07 00:00:00-05:00,355.9105834960937,356.5975952148437,2.1657690429687477,,0,2809.694474879181,0.0,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,357.9384460449219,358.63140869140625,2.176088623046894,,0,2793.7764468991923,0.0,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,355.5256652832031,356.28839111328125,2.087581298828127,,0,2812.736456602716,0.0,-0.0,-0.0,0.0
2021-01-12 00:00:00-05:00,355.60076904296875,356.3446044921875,2.1069213867187386,,0,2812.142399723454,0.0,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,356.5583801269531,357.2443542480469,2.1719807128906155,,0,2804.589811194309,0.0,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,355.3096923828125,356.0071716308594,2.1505781249999814,,0,2814.446161864323,0.0,-0.0,-0.0,0.0
2021-01-15 00:00:00-05:00,352.7185363769531,353.4390563964844,2.106992431640606,,0,2835.121766697546,0.0,-0.0,-0.0,0.0
2021-01-19 00:00:00-05:00,355.4880676269531,356.2039489746094,2.1337502441406286,,0,2813.0339414075456,0.0,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,360.4075927734375,361.1058349609375,2.1906044921875036,,0,2774.6363285654434,0.0,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,360.7361450195313,361.4244689941406,2.203071777343837,,0,2772.1092377528653,0.0,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,359.4593811035156,360.1966857910156,2.1442687988281364,,0,2781.9554936362174,0.0,-0.0,-0.0,0.0
2021-01-25 00:00:00-05:00,360.8769836425781,361.6307067871094,2.139322509765634,,0,2771.027373112899,0.0,-0.0,-0.0,0.0
2021-01-26 00:00:00-05:00,360.3136901855469,361.096435546875,2.106026123046888,,0,2775.359436065393,0.0,-0.0,-0.0,0.0
2021-01-27 00:00:00-05:00,351.5074768066406,352.2862243652344,2.0395422363281455,,0,2844.8896993166554,0.0,-0.0,-0.0,0.0
2021-01-28 00:00:00-05:00,354.5304260253906,355.2667236328125,2.1058361816406546,,0,2820.6323818548153,0.0,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,347.4329528808594,348.209228515625,2.0093981933594023,,0,2878.253175780125,0.0,-0.0,-0.0,0.0
2021-02-01 00:00:00-05:00,353.2160949707031,353.90777587890625,2.1395812988281477,0.3385999839774281,0,2831.128066468611,0.0,0.0,0.0,0.0
2021-02-02 00:00:00-05:00,358.210693359375,358.9314270019531,2.1507177734375205,0.4740589430301171,0,2791.6531207424055,0.0,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,358.4923400878906,359.2126159667969,2.153425048828126,0.49605424874516024,0,2789.4598801046423,0.0,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,362.5669250488281,363.2803039550781,2.192863525390635,1.1969015035840886,0,2758.1114848391826,0.0,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,363.9938659667969,364.7048950195313,2.2066101074217954,1.3729219599842668,0,2747.2990440207554,0.0,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,366.6226196289063,367.4510803222656,2.1111479492188323,-0.41909076336918294,0,2727.600389229108,0.0,-0.0,-0.0,0.0
2021-02-09 00:00:00-05:00,366.3784790039063,367.141845703125,2.1737680664062964,0.7299267859240075,0,2729.4179579509037,0.0,0.0,0.0,0.0
