Date,SPY_price,IVV_price,spread,z_score,position,units,transaction_cost,pnl,daily_returns,trade_entry
2021-04-29 00:00:00-04:00,395.6566467285156,396.4883728027344,2.3401809082031377,1.476719893525649,0,126372.19774626478,0.0,0.0,0.0,0.0
2021-04-30 00:00:00-04:00,393.05706787109375,393.921142578125,2.287294433593729,0.3736319652452223,0,127207.9911215282,0.0,-0.0,-0.0,0.0
2021-05-03 00:00:00-04:00,393.90472412109375,394.7674560546875,2.2954077148437477,0.5099691056877668,0,126934.24815242646,0.0,0.0,0.0,0.0
2021-05-04 00:00:00-04:00,391.4746398925781,392.3694152832031,2.2441799316406446,-0.47287058647631963,0,127722.19424921153,0.0,-0.0,-0.0,0.0
2021-05-05 00:00:00-04:00,391.5970764160156,392.42578125,2.310701416015604,0.7731280838900236,0,127682.26069921468,0.0,0.0,0.0,0.0
2021-05-06 00:00:00-04:00,394.7242126464844,395.6138610839844,2.2752624511718977,0.09588332243502334,0,126670.71944932874,0.0,-0.0,-0.0,0.0
2021-05-07 00:00:00-04:00,397.5970764160156,398.4821166992188,2.3028166503905823,0.6628545322410486,0,125755.45185267853,0.0,0.0,0.0,0.0
2021-05-10 00:00:00-04:00,393.6598510742188,394.6075744628906,2.20913720703129,-1.088539646372073,0,127013.20661367936,0.0,-0.0,-0.0,0.0
2021-05-11 00:00:00-04:00,390.1465148925781,391.0904846191406,2.1847541503906314,-1.399179993157505,0,128156.98229104228,0.0,-0.0,-0.0,0.0
2021-05-12 00:00:00-04:00,381.8578186035156,382.7301330566406,2.1895266113281195,-1.179078509686678,0,130938.7881145238,0.0,0.0,0.0,0.0
2021-05-13 00:00:00-04:00,386.4448852539063,387.2723693847656,2.270694824218822,0.352662732210254,0,129384.55626640897,0.0,0.0,0.0,0.0
2021-05-14 00:00:00-04:00,392.3788757324219,393.2533264160156,2.271575927734375,0.33907820316338094,0,127427.85886897976,0.0,0.0,0.0,0.0
2021-05-17 00:00:00-04:00,391.3804321289063,392.31298828125,2.205947753906287,-0.8669792374000592,0,127752.93779514209,0.0,-0.0,-0.0,0.0
2021-05-18 00:00:00-04:00,388.0085144042969,388.9368591308594,2.1831501464843655,-1.2849772961332822,0,128863.15156450673,0.0,-0.0,-0.0,0.0
2021-05-19 00:00:00-04:00,386.9912414550781,387.8836059570313,2.21070434570305,-0.7296900767506852,0,129201.89049240793,0.0,0.0,0.0,0.0
2021-05-20 00:00:00-04:00,391.1543884277344,391.98388671875,2.3063728027343586,0.9712486532848734,0,127826.76477433278,0.0,0.0,0.0,0.0
2021-05-21 00:00:00-04:00,390.8341369628906,391.7580871582031,2.2101145019531145,-0.9295842747775773,0,127931.50667068639,0.0,-0.0,-0.0,0.0
2021-05-24 00:00:00-04:00,394.81842041015625,395.698486328125,2.285521972656227,0.5611697960862637,0,126640.49450392312,0.0,0.0,0.0,0.0
2021-05-25 00:00:00-04:00,393.9424133300781,394.8426818847656,2.258472900390643,0.021271591333608904,0,126922.10411501386,0.0,-0.0,-0.0,0.0
2021-05-26 00:00:00-04:00,394.7242126464844,395.56683349609375,2.3219138183594055,1.2799943083876846,0,126670.71944932874,0.0,0.0,0.0,0.0
2021-05-27 00:00:00-04:00,394.9314270019531,395.7737426757813,2.3238742675780486,1.3714699723161643,0,126604.25729997102,0.0,0.0,0.0,0.0
2021-05-28 00:00:00-04:00,395.6378479003906,396.5260314941406,2.2840246582031227,0.5541887364944169,0,126378.20235183479,0.0,-0.0,-0.0,0.0
2021-06-01 00:00:00-04:00,395.2893371582031,396.2157287597656,2.2433342285156073,-0.23665697454594406,0,126489.62494019652,0.0,-0.0,-0.0,0.0
2021-06-02 00:00:00-04:00,395.9110412597656,396.8739929199219,2.212040283203123,-0.8440376788808296,0,126290.99668678838,0.0,-0.0,-0.0,0.0
2021-06-03 00:00:00-04:00,394.4416198730469,395.3598937988281,2.2446052246093586,-0.10916198178152892,0,126761.47110462828,0.0,0.0,0.0,0.0
2021-06-04 00:00:00-04:00,398.0491027832031,398.9617004394531,2.2790959472656027,0.6252706952596467,0,125612.64339096483,0.0,0.0,0.0,0.0
2021-06-07 00:00:00-04:00,397.6629638671875,398.6231994628906,2.228749999999991,-0.3855161426789557,0,125734.61585097255,0.0,-0.0,-0.0,0.0
2021-06-08 00:00:00-04:00,397.747802734375,398.6419677734375,2.2949707031249886,0.9761742844843077,0,125707.7968910645,0.0,0.0,0.0,0.0
2021-06-09 00:00:00-04:00,397.154296875,398.0024108886719,2.335905273437504,1.6699536575633336,0,125895.65414103265,0.0,0.0,0.0,0.0
2021-06-10 00:00:00-04:00,399.0003967285156,399.9312438964844,2.2686027832031073,0.15117489894394262,-1,125313.15860826215,0.0,-0.0,-0.0,1.0
2021-06-11 00:00:00-04:00,399.6598205566406,400.5914306640625,2.273121337890643,0.2514379080806165,0,125106.39656085693,28.438201952909246,-593.7382965736977,-1.1874765931473953e-05,0.0
2021-06-14 00:00:00-04:00,400.55462646484375,401.553466796875,2.2135874023437623,-1.0124987669211625,0,124826.91921769238,0.0,-0.0,-0.0,0.0
2021-06-15 00:00:00-04:00,399.8199462890625,400.7706604003906,2.255451171874995,-0.1438660267120778,0,125056.29212368239,0.0,0.0,0.0,0.0
2021-06-16 00:00:00-04:00,397.5875854492188,398.5542602539063,2.2217592773437786,-1.036516464444842,0,125758.45380963528,0.0,-0.0,-0.0,0.0
2021-06-17 00:00:00-04:00,397.4557800292969,398.431640625,2.2115925292968655,-1.2913540001370507,0,125800.15818694208,0.0,-0.0,-0.0,0.0
2021-06-18 00:00:00-04:00,392.0939331054688,393.0745849609375,2.163944824218788,-2.07073252814033,0,127520.46328283934,0.0,-0.0,-0.0,0.0
2021-06-21 00:00:00-04:00,397.70709228515625,398.6202087402344,2.2758452148437414,0.3681971054266435,1,125720.6647050437,0.0,0.0,0.0,1.0
2021-06-22 00:00:00-04:00,399.8332824707031,400.5160217285156,2.52138891601561,3.4264304303506035,0,125052.12095159596,31.530503169159754,30674.230114677892,0.0006134846022935579,0.0
2021-06-23 00:00:00-04:00,399.3513488769531,400.2801818847656,2.2734084472656377,0.014384364217084573,-1,125203.03271945588,0.0,-0.0,-0.0,1.0
2021-06-24 00:00:00-04:00,401.71380615234375,402.600341796875,2.334267089843763,0.8358559448836729,0,124466.72042194704,29.053856926173562,-7603.9295079569165,-0.00015207859015913832,0.0
2021-06-25 00:00:00-04:00,403.1407165527344,404.0810852050781,2.292280029296876,0.28799389230345557,0,124026.17236867355,0.0,-0.0,-0.0,0.0
2021-06-28 00:00:00-04:00,403.9534301757813,404.9392395019531,2.253704589843835,-0.2230088024785353,0,123776.64419941274,0.0,-0.0,-0.0,0.0
2021-06-29 00:00:00-04:00,404.17083740234375,405.1184997558594,2.293285644531238,0.28857728302074687,0,123710.06359923497,0.0,0.0,0.0,0.0
2021-06-30 00:00:00-04:00,404.5110473632813,405.4768981933594,2.2779643554687823,0.032205158951433666,0,123606.01849050674,0.0,-0.0,-0.0,0.0
2021-07-01 00:00:00-04:00,406.7505798339844,407.7688293457031,2.2439011230468964,-0.4466977371031437,0,122925.45476003388,0.0,-0.0,-0.0,0.0
2021-07-02 00:00:00-04:00,409.8596496582031,410.8717346191406,2.274888916015641,-0.007629277411267052,0,121992.97989371927,0.0,0.0,0.0,0.0
2021-07-06 00:00:00-04:00,409.1131286621094,409.8247985839844,2.566928466796867,2.877727633717322,0,122215.58414297552,0.0,0.0,0.0,0.0
2021-07-07 00:00:00-04:00,410.5589599609375,411.5035705566406,2.347417968749994,0.5452093043924406,-1,121785.18769814994,0.0,-0.0,-0.0,1.0
2021-07-08 00:00:00-04:00,407.2136535644531,408.2026062011719,2.276668212890627,-0.16005023557295875,0,122785.6668418071,27.95422246973209,8659.101729617727,0.00017318203459235453,0.0
2021-07-09 00:00:00-04:00,411.5605773925781,412.54107666015625,2.3198293457031127,0.26369175601521166,0,121488.79836055374,0.0,0.0,0.0,0.0
2021-07-12 00:00:00-04:00,413.0348510742188,414.0689697265625,2.278433105468821,-0.1711881607270122,0,121055.16004269439,0.0,-0.0,-0.0,0.0
2021-07-13 00:00:00-04:00,411.626708984375,412.6164245605469,2.3112158203124977,0.12257481478977991,0,121469.28007506422,0.0,0.0,0.0,0.0
2021-07-14 00:00:00-04:00,412.240966796875,413.1635437011719,2.3827314453125155,0.8067048323367171,0,121288.28531647773,0.0,0.0,0.0,0.0
2021-07-15 00:00:00-04:00,410.83294677734375,411.7488708496094,2.37806689453123,0.6816552170261005,0,121703.96846750012,0.0,-0.0,-0.0,0.0
2021-07-16 00:00:00-04:00,407.6105651855469,408.6364135742188,2.2432429199218404,-0.7800431680552958,0,122666.10404771939,0.0,-0.0,-0.0,0.0
2021-07-19 00:00:00-04:00,401.5910034179688,402.5343017578125,2.276976074218794,-0.5128527643382877,0,124504.78116901658,0.0,0.0,0.0,0.0
2021-07-20 00:00:00-04:00,407.345947265625,408.3723449707031,2.240581054687482,-0.9012799653640615,0,122745.78975348354,0.0,-0.0,-0.0,0.0
2021-07-21 00:00:00-04:00,410.6439514160156,411.6828308105469,2.254583251953136,-0.691970313257567,0,121759.98167654964,0.0,0.0,0.0,0.0
2021-07-22 00:00:00-04:00,411.50390625,412.5787658691406,2.2257705078125127,-1.0222386526271383,0,121505.52945085196,0.0,-0.0,-0.0,0.0
2021-07-23 00:00:00-04:00,415.7374267578125,416.6437377929688,2.4268388671874277,1.4674324867224335,0,120268.21926986973,0.0,0.0,0.0,0.0
2021-07-26 00:00:00-04:00,416.7579956054688,417.7566528320313,2.3433959960937614,0.4017656268176585,0,119973.70302964354,0.0,-0.0,-0.0,0.0
2021-07-27 00:00:00-04:00,414.8585815429688,415.8514709472656,2.3339223632813173,0.23838121663310616,0,120522.99801546053,0.0,-0.0,-0.0,0.0
2021-07-28 00:00:00-04:00,414.6885070800781,415.6250915527344,2.38841625976562,0.8440187681483405,0,120572.42760852493,0.0,0.0,0.0,0.0
2021-07-29 00:00:00-04:00,416.4084167480469,417.4737243652344,2.2744821777343986,-0.5503402207323167,0,120074.42210336763,0.0,-0.0,-0.0,0.0
2021-07-30 00:00:00-04:00,414.3861083984375,415.3610229492188,2.3479736328124545,0.2923968932078614,0,120660.4154594979,0.0,0.0,0.0,0.0
2021-08-02 00:00:00-04:00,413.5166931152344,414.5216674804688,2.31119897460934,-0.1926126968152797,0,120914.10294303775,0.0,-0.0,-0.0,0.0
2021-08-03 00:00:00-04:00,416.88092041015625,417.83209228515625,2.3914848632812777,1.274781804978985,0,119938.32663487345,0.0,0.0,0.0,0.0
2021-08-04 00:00:00-04:00,414.8302612304688,415.8420715332031,2.314926269531327,-0.019320019011429174,0,120531.22607711908,0.0,-0.0,-0.0,0.0
2021-08-05 00:00:00-04:00,417.4573364257813,418.42626953125,2.3784770507813278,0.9833948787100051,0,119772.71840062481,0.0,0.0,0.0,0.0
2021-08-06 00:00:00-04:00,418.1471252441406,419.1526184082031,2.3477277832031405,0.42999410567666285,0,119575.13750885373,0.0,-0.0,-0.0,0.0
2021-08-09 00:00:00-04:00,417.8070373535156,418.8601989746094,2.297719970703156,-0.44417362974922514,0,119672.46965659392,0.0,-0.0,-0.0,0.0
2021-08-10 00:00:00-04:00,418.32666015625,419.3505859375,2.330878906250007,0.11058259281317526,0,119523.81897277215,0.0,0.0,0.0,0.0
2021-08-11 00:00:00-04:00,419.3661804199219,420.34088134765625,2.3880261230468705,1.0865615734240945,0,119227.54464829221,0.0,0.0,0.0,0.0
2021-08-12 00:00:00-04:00,420.62298583984375,421.32177734375,2.6717827148437436,3.436227283255309,0,118871.29729766595,0.0,0.0,0.0,0.0
2021-08-13 00:00:00-04:00,421.3884887695313,422.3875122070313,2.3800766601562486,0.3583095828055997,-1,118655.35327270495,0.0,-0.0,-0.0,1.0
2021-08-16 00:00:00-04:00,422.3806762695313,423.4720764160156,2.2963764648438314,-0.5426290069049258,0,118376.62755218895,27.183730149843058,9880.963116393643,0.00019761926232787286,0.0
2021-08-17 00:00:00-04:00,419.6118774414063,420.5955505371094,2.3810913085937955,0.29645115552915136,0,119157.73286703948,0.0,0.0,0.0,0.0
2021-08-18 00:00:00-04:00,415.019287109375,416.0590515136719,2.288708007812488,-0.7569989511318735,0,120476.32857800872,0.0,-0.0,-0.0,0.0
2021-08-19 00:00:00-04:00,415.6618957519531,416.6720581054688,2.3232141113280704,-0.4486163948952569,0,120290.07352128706,0.0,0.0,0.0,0.0
2021-08-20 00:00:00-04:00,418.9692993164063,419.991943359375,2.3372915039063287,-0.23102493094416854,0,119340.48647855679,0.0,0.0,0.0,0.0
2021-08-23 00:00:00-04:00,422.65472412109375,423.65130615234375,2.3926284179687514,0.4080211535024886,0,118299.87255903622,0.0,0.0,0.0,0.0
2021-08-24 00:00:00-04:00,423.32568359375,424.3869934082031,2.33378613281252,-0.3020380450504231,0,118112.37054065245,0.0,-0.0,-0.0,0.0
2021-08-25 00:00:00-04:00,424.2140502929688,425.27349853515625,2.342739746093798,-0.1668830520647772,0,117865.02584124506,0.0,0.0,0.0,0.0
2021-08-26 00:00:00-04:00,421.7097473144531,422.7647705078125,2.327094970703115,-0.39735414520137485,0,118564.96160786362,0.0,-0.0,-0.0,0.0
2021-08-27 00:00:00-04:00,425.4802856445313,426.4807434082031,2.4113881835938287,0.6021055523884014,0,117514.25785629147,0.0,0.0,0.0,0.0
2021-08-30 00:00:00-04:00,427.3513793945313,428.3764953613281,2.401895996093799,0.4324552492594211,0,116999.73934994588,0.0,-0.0,-0.0,0.0
2021-08-31 00:00:00-04:00,426.71820068359375,427.9143371582031,2.2271782226562777,-1.519575268146234,0,117173.34746889406,0.0,-0.0,-0.0,0.0
2021-09-01 00:00:00-04:00,426.9449768066406,428.10296630859375,2.26683422851562,-1.0109277909881296,0,117111.10966564792,0.0,0.0,0.0,0.0
2021-09-02 00:00:00-04:00,428.2585754394531,429.3855895996094,2.3080705566406436,-0.5022285421022484,0,116751.89445697151,0.0,0.0,0.0,0.0
2021-09-03 00:00:00-04:00,428.1546325683594,429.1969909667969,2.3912175292968527,0.40661935397540366,0,116780.2382519287,0.0,0.0,0.0,0.0
2021-09-07 00:00:00-04:00,426.6237487792969,427.8106384277344,2.235595458984392,-1.2570824252415018,0,117199.28893566178,0.0,-0.0,-0.0,0.0
2021-09-08 00:00:00-04:00,426.10394287109375,427.2446899414063,2.2772104492186713,-0.7661776005343229,0,117342.26081809844,0.0,0.0,0.0,0.0
2021-09-09 00:00:00-04:00,424.2801818847656,425.3395690917969,2.3433293457031255,-0.037968229637802955,0,117846.65448639782,0.0,0.0,0.0,0.0
2021-09-10 00:00:00-04:00,420.9349365234375,422.0951843261719,2.2165136718750205,-1.8145693276404444,0,118783.2029647081,0.0,-0.0,-0.0,0.0
2021-09-13 00:00:00-04:00,422.0121765136719,423.0759887695313,2.3207956542968304,-0.006094296824805383,1,118479.99366525424,0.0,0.0,0.0,1.0
2021-09-14 00:00:00-04:00,419.7347717285156,420.8218994140625,2.279447509765646,-0.7005293503226777,0,119122.8446337536,27.15342715566096,-4952.6620240379425,-9.905324048075884e-05,0.0
2021-09-15 00:00:00-04:00,423.2406921386719,424.3209228515625,2.314336669921886,-0.04646556990803595,0,118136.08882299495,0.0,0.0,0.0,0.0
2021-09-16 00:00:00-04:00,422.5697021484375,423.5286560058594,2.42927539062498,1.7154734510525926,0,118323.67475895451,0.0,0.0,0.0,0.0
