Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-04-01 00:00:00-04:00,375.25506724918284,377.3932106851928,375.04784693257983,377.336669921875,99682900,0.0,0.0,0.0
2021-04-05 00:00:00-04:00,380.02104428678433,383.2988845613166,379.9457045223341,382.7525634765625,91684800,0.0,0.0,0.0
2021-04-06 00:00:00-04:00,382.1873867334699,383.5813877541591,381.84828598204564,382.5264587402344,62021000,0.0,0.0,0.0
2021-04-07 00:00:00-04:00,382.3569447022691,383.3176775212865,381.8954204183286,382.96917724609375,55836300,0.0,0.0,0.0
2021-04-08 00:00:00-04:00,384.231388745645,384.8436213885164,383.28948352748415,384.787109375,57863100,0.0,0.0,0.0
2021-04-09 00:00:00-04:00,384.6647416400286,387.7541900539522,384.5422893447587,387.5846252441406,61104600,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,386.9817779168794,387.99902293976595,386.3695452529878,387.72589111328125,56704900,0.0,0.0,0.0
2021-04-13 00:00:00-04:00,387.6223090448557,389.50611975219,387.23612440049175,388.8750305175781,56551000,0.0,0.0,0.0
2021-04-14 00:00:00-04:00,388.846741166246,389.91109872377695,387.00061487985664,387.54693603515625,61659900,0.0,0.0,0.0
2021-04-15 00:00:00-04:00,389.70382047565164,391.9832435448508,389.65673671687347,391.7100830078125,60229800,0.0,0.0,0.0
2021-04-16 00:00:00-04:00,393.00988937798735,393.63155017183914,391.578204023598,393.0193176269531,82037300,0.0,0.0,0.0
2021-04-19 00:00:00-04:00,392.0774576226585,392.5295537103947,389.75095068896724,391.08843994140625,78498500,0.0,0.0,0.0
2021-04-20 00:00:00-04:00,389.86394229218524,390.9753834083356,386.7368104702748,388.22503662109375,81851800,0.0,0.0,0.0
2021-04-21 00:00:00-04:00,387.6033528105041,392.1056577589082,387.46204405855616,391.8984375,66793000,0.0,0.0,0.0
2021-04-22 00:00:00-04:00,391.72899612164275,392.56727686382516,387.2455178429115,388.31927490234375,97582800,0.0,0.0,0.0
2021-04-23 00:00:00-04:00,388.88440293699796,393.9518576113364,388.8090631671761,392.5295715332031,73209200,0.0,0.0,0.0
2021-04-26 00:00:00-04:00,393.1888912436756,393.92357611673395,392.5954863953084,393.3489990234375,52182400,0.0,0.0,0.0
2021-04-27 00:00:00-04:00,393.6504973883368,393.8483182086835,392.11518706337927,393.2643127441406,51303100,0.0,0.0,0.0
2021-04-28 00:00:00-04:00,393.5373686234624,394.6676662444638,392.68023153072437,393.15118408203125,51238900,0.0,0.0,0.0
2021-04-29 00:00:00-04:00,395.9015512483027,396.27830753244,392.2469549283813,395.6566467285156,78544300,0.0,0.0,0.0
2021-04-30 00:00:00-04:00,393.3679127152726,394.22504998257136,392.15284683694045,393.05706787109375,85527000,0.0,0.0,0.0
2021-05-03 00:00:00-04:00,395.063248996931,395.4494335370976,393.4055155681296,393.90472412109375,68128300,0.0,0.0,0.0
2021-05-04 00:00:00-04:00,391.89850873614796,392.39771734907873,387.75413154931385,391.4746398925781,101591200,0.0,0.0,0.0
2021-05-05 00:00:00-04:00,393.1323864500582,393.36786274375396,391.0319275622129,391.5970764160156,60162200,0.0,0.0,0.0
2021-05-06 00:00:00-04:00,391.67242030171866,394.85606442511505,389.6473299035696,394.7242126464844,74321400,0.0,0.0,0.0
2021-05-07 00:00:00-04:00,395.4966459102452,398.2564216500501,394.8090446658761,397.5970764160156,67733800,0.0,0.0,0.0
2021-05-10 00:00:00-04:00,397.954936371938,398.180984415608,393.5373988023426,393.65985107421875,81852400,0.0,0.0,0.0
2021-05-11 00:00:00-04:00,389.101013998279,391.144932028358,386.23761436159117,390.1465148925781,116888000,0.0,0.0,0.0
2021-05-12 00:00:00-04:00,387.33971416851733,388.6206915370808,380.52972872469553,381.8578186035156,134811000,0.0,0.0,0.0
2021-05-13 00:00:00-04:00,383.4213774465199,388.3946360223145,383.37426493716674,386.44488525390625,106394000,0.0,0.0,0.0
2021-05-14 00:00:00-04:00,389.2046596444476,393.2360129578294,389.1764036367822,392.3788757324219,82201600,0.0,0.0,0.0
2021-05-17 00:00:00-04:00,391.2580086003731,392.199913785387,389.34591347991636,391.38043212890625,65129200,0.0,0.0,0.0
2021-05-18 00:00:00-04:00,391.6442554661161,391.889160069439,387.84837783796917,388.0085144042969,59810200,0.0,0.0,0.0
2021-05-19 00:00:00-04:00,383.28016059916143,387.17020578185816,381.78250570775543,386.9912414550781,106467100,0.0,0.0,0.0
2021-05-20 00:00:00-04:00,387.8765479993963,392.42596619056087,387.7541244695032,391.1543884277344,78022200,0.0,0.0,0.0
2021-05-21 00:00:00-04:00,392.6520070581948,393.90475704228044,390.37261262384055,390.8341369628906,76578700,0.0,0.0,0.0
2021-05-24 00:00:00-04:00,393.09471777497174,395.901605655156,392.8498132215286,394.81842041015625,51376700,0.0,0.0,0.0
2021-05-25 00:00:00-04:00,395.9109917071441,396.2689202747315,393.3584367175576,393.9424133300781,57451400,0.0,0.0,0.0
2021-05-26 00:00:00-04:00,394.5358201116805,395.2328207500578,393.4903191541145,394.7242126464844,43088600,0.0,0.0,0.0
2021-05-27 00:00:00-04:00,395.7603081511699,396.2783444970981,394.648838203994,394.9314270019531,56707700,0.0,0.0,0.0
2021-05-28 00:00:00-04:00,396.5138127926013,396.7775450852453,395.4023716125062,395.6378479003906,58520200,0.0,0.0,0.0
2021-06-01 00:00:00-04:00,398.02085627662007,398.16213629668823,394.84664059888064,395.2893371582031,54216600,0.0,0.0,0.0
2021-06-02 00:00:00-04:00,395.94872552019274,396.7587790236985,394.93148044600923,395.9110412597656,49097100,0.0,0.0,0.0
2021-06-03 00:00:00-04:00,393.5750832088694,395.5907453365851,392.096285185076,394.4416198730469,58138800,0.0,0.0,0.0
2021-06-04 00:00:00-04:00,396.3065725915034,398.3505193152656,394.50753039312485,398.0491027832031,55938800,0.0,0.0,0.0
2021-06-07 00:00:00-04:00,398.0397202031617,398.218684493066,396.7210586549191,397.6629638671875,51555000,0.0,0.0,0.0
2021-06-08 00:00:00-04:00,398.52957155215466,398.6237678390931,395.90167623800045,397.747802734375,47134300,0.0,0.0,0.0
2021-06-09 00:00:00-04:00,398.5954105906578,398.67077909893453,396.9282488394972,397.154296875,48436300,0.0,0.0,0.0
2021-06-10 00:00:00-04:00,398.3881641760815,399.9611583057051,397.06007456529625,399.0003967285156,51020100,0.0,0.0,0.0
2021-06-11 00:00:00-04:00,399.55622477496627,399.7728445892554,398.2563909105616,399.6598205566406,45570800,0.0,0.0,0.0
2021-06-14 00:00:00-04:00,399.7728290285764,400.65822224248575,398.5201077229669,400.55462646484375,42358500,0.0,0.0,0.0
2021-06-15 00:00:00-04:00,400.70533951349574,400.74299502690417,398.93455306462926,399.8199462890625,51508500,0.0,0.0,0.0
2021-06-16 00:00:00-04:00,399.9612049215941,400.1872529686146,395.5248395308268,397.58758544921875,80386100,0.0,0.0,0.0
2021-06-17 00:00:00-04:00,397.1732199375635,398.44476909503226,394.9597367367568,397.4557800292969,90949700,0.0,0.0,0.0
2021-06-18 00:00:00-04:00,394.14453829798737,394.8438192968931,391.88603485732,392.09393310546875,118676300,1.376,0.0,0.0
2021-06-21 00:00:00-04:00,393.87044855585435,397.896101162333,393.0483147336762,397.70709228515625,72822000,0.0,0.0,0.0
2021-06-22 00:00:00-04:00,397.6976322796271,400.67433442090964,396.9699741117622,399.8332824707031,57700300,0.0,0.0,0.0
2021-06-23 00:00:00-04:00,399.9088875186146,400.721562164144,399.2663035423305,399.3513488769531,49445400,0.0,0.0,0.0
2021-06-24 00:00:00-04:00,401.5153670427984,402.13903281565524,401.2602022061094,401.71380615234375,45110300,0.0,0.0,0.0
2021-06-25 00:00:00-04:00,402.4697841466149,403.5943204992572,402.1390330713609,403.1407165527344,58129500,0.0,0.0,0.0
2021-06-28 00:00:00-04:00,403.66994572626544,404.12352084549076,402.460364010493,403.95343017578125,53159600,0.0,0.0,0.0
2021-06-29 00:00:00-04:00,404.3409280930627,404.98351215047194,403.63218804302727,404.17083740234375,35970500,0.0,0.0,0.0
2021-06-30 00:00:00-04:00,403.70780281541573,405.19143901293455,403.67945436495967,404.51104736328125,64827900,0.0,0.0,0.0
2021-07-01 00:00:00-04:00,405.27640302870867,406.91124024679766,405.2102470446854,406.7505798339844,53441000,0.0,0.0,0.0
2021-07-02 00:00:00-04:00,407.92243837842585,410.2187492332736,406.83568055743666,409.8596496582031,57697700,0.0,0.0,0.0
2021-07-06 00:00:00-04:00,409.91637321036035,410.13373055643325,406.3537833540366,409.1131286621094,68710400,0.0,0.0,0.0
2021-07-07 00:00:00-04:00,409.8029820510667,410.8424733061706,407.7712661844188,410.5589599609375,63549500,0.0,0.0,0.0
2021-07-08 00:00:00-04:00,405.1913683223734,407.9790904319347,404.0006759335339,407.2136535644531,97595200,0.0,0.0,0.0
2021-07-09 00:00:00-04:00,408.7350765239626,411.862980043312,407.0151938914558,411.5605773925781,76238600,0.0,0.0,0.0
2021-07-12 00:00:00-04:00,411.47562849655645,413.2900159875144,411.04094260843425,413.03485107421875,52889600,0.0,0.0,0.0
2021-07-13 00:00:00-04:00,412.2409445056661,413.7529288310227,411.36211389034025,411.626708984375,52911300,0.0,0.0,0.0
2021-07-14 00:00:00-04:00,413.33715477106546,413.82856628563246,410.9841472419253,412.240966796875,64130400,0.0,0.0,0.0
2021-07-15 00:00:00-04:00,410.88964366934266,411.57003521203325,408.9146250281708,410.83294677734375,55126400,0.0,0.0,0.0
2021-07-16 00:00:00-04:00,412.02366582278,412.07090362293155,407.2136869158977,407.6105651855469,75874700,0.0,0.0,0.0
2021-07-19 00:00:00-04:00,402.74388835804916,407.67672013921884,398.75604328715184,401.59100341796875,147987000,0.0,0.0,0.0
2021-07-20 00:00:00-04:00,402.26191442171665,408.6311441190771,401.4586699931471,407.345947265625,99608200,0.0,0.0,0.0
2021-07-21 00:00:00-04:00,408.55553892216625,410.7857224893791,407.29871932325375,410.6439514160156,64724400,0.0,0.0,0.0
2021-07-22 00:00:00-04:00,410.82351466262577,411.74961202393416,409.83129014877846,411.50390625,47878500,0.0,0.0,0.0
2021-07-23 00:00:00-04:00,413.4505463887112,416.0776081073115,412.7607245948814,415.7374267578125,63766600,0.0,0.0,0.0
2021-07-26 00:00:00-04:00,415.14207653360387,416.7674547002088,415.09483873731034,416.75799560546875,43719200,0.0,0.0,0.0
2021-07-27 00:00:00-04:00,415.7090637255782,415.737412170375,412.0047035194692,414.85858154296875,67397100,0.0,0.0,0.0
2021-07-28 00:00:00-04:00,415.4917515548442,416.0776387034224,413.25213765650886,414.6885070800781,52472400,0.0,0.0,0.0
2021-07-29 00:00:00-04:00,415.6240904136173,417.4951457718478,415.61463131747826,416.4084167480469,47435300,0.0,0.0,0.0
2021-07-30 00:00:00-04:00,413.8191106362107,415.8508261820445,413.686798661586,414.3861083984375,68951200,0.0,0.0,0.0
2021-08-02 00:00:00-04:00,416.11540632985003,416.67294497706865,413.15759358411316,413.5166931152344,58783300,0.0,0.0,0.0
2021-08-03 00:00:00-04:00,414.32001426093905,417.00377330816036,412.10874861299,416.88092041015625,58053900,0.0,0.0,0.0
2021-08-04 00:00:00-04:00,415.5862390354553,416.85251772009536,414.59401456157235,414.83026123046875,46732200,0.0,0.0,0.0
2021-08-05 00:00:00-04:00,416.0020488238611,417.5423817686674,415.68075680450056,417.45733642578125,38969700,0.0,0.0,0.0
2021-08-06 00:00:00-04:00,417.77859545406943,418.5723807636953,417.4950821614651,418.1471252441406,46930000,0.0,0.0,0.0
2021-08-09 00:00:00-04:00,418.11887032255663,418.4401623884113,417.0321412212551,417.8070373535156,41222600,0.0,0.0,0.0
2021-08-10 00:00:00-04:00,418.2605041731212,419.0448591988999,417.570682413557,418.32666015625,43339300,0.0,0.0,0.0
2021-08-11 00:00:00-04:00,419.4039879613032,419.460684854023,418.2699924294986,419.3661804199219,44034300,0.0,0.0,0.0
2021-08-12 00:00:00-04:00,419.21496498684036,420.7647569055771,418.3077858951452,420.62298583984375,38909400,0.0,0.0,0.0
2021-08-13 00:00:00-04:00,421.07662700381144,421.40737812190287,420.5852442937966,421.38848876953125,39470300,0.0,0.0,0.0
2021-08-16 00:00:00-04:00,420.07490657920346,422.5129594019516,418.50622530865564,422.38067626953125,73740000,0.0,0.0,0.0
2021-08-17 00:00:00-04:00,419.8008574669682,420.4812490041393,416.59736774020274,419.61187744140625,92673900,0.0,0.0,0.0
2021-08-18 00:00:00-04:00,418.59133598414286,420.16947659573736,414.7736101569021,415.019287109375,89351900,0.0,0.0,0.0
2021-08-19 00:00:00-04:00,412.26939647208,416.871506586937,412.12765421445204,415.6618957519531,92812200,0.0,0.0,0.0
2021-08-20 00:00:00-04:00,416.0115151004024,419.30005043692097,415.5201035480813,418.96929931640625,72008700,0.0,0.0,0.0
2021-08-23 00:00:00-04:00,420.67024645496144,423.5713622943752,419.0448683179687,422.65472412109375,54973000,0.0,0.0,0.0
2021-08-24 00:00:00-04:00,423.32568359375,423.8643329218765,422.8059524559679,423.32568359375,38744700,0.0,0.0,0.0
2021-08-25 00:00:00-04:00,423.5147692523579,424.7337815249833,423.13675144139097,424.21405029296875,40529700,0.0,0.0,0.0
2021-08-26 00:00:00-04:00,423.9304428481204,424.1666895081874,421.61524288268555,421.7097473144531,57829600,0.0,0.0,0.0
2021-08-27 00:00:00-04:00,422.52247249270926,425.85827457808426,422.46577559461167,425.48028564453125,77235100,0.0,0.0,0.0
2021-08-30 00:00:00-04:00,426.1606868303292,428.14516482443,425.914981040584,427.35137939453125,48357400,0.0,0.0,0.0
2021-08-31 00:00:00-04:00,427.25685003491395,427.5970314113019,426.1134241793354,426.71820068359375,59300200,0.0,0.0,0.0
2021-09-01 00:00:00-04:00,427.6631759224544,428.1829070686637,426.70873013314457,426.9449768066406,48721400,0.0,0.0,0.0
2021-09-02 00:00:00-04:00,428.3814283391498,429.0712502548173,427.04899347420053,428.2585754394531,42501000,0.0,0.0,0.0
2021-09-03 00:00:00-04:00,427.1151700964143,428.67439264304215,426.70880383040117,428.1546325683594,47170500,0.0,0.0,0.0
2021-09-07 00:00:00-04:00,427.80498232394683,427.89948677526075,425.9433571040301,426.6237487792969,51671500,0.0,0.0,0.0
2021-09-08 00:00:00-04:00,426.0850535196256,426.82214196874787,424.1667028941858,426.10394287109375,56181900,0.0,0.0,0.0
2021-09-09 00:00:00-04:00,425.9055603268009,427.6726810204393,424.0344760895146,424.2801818847656,57970400,0.0,0.0,0.0
2021-09-10 00:00:00-04:00,426.22686854749116,426.6520953184334,420.81208362115103,420.9349365234375,89948200,0.0,0.0,0.0
2021-09-13 00:00:00-04:00,423.95887577974815,424.2234709202049,419.6780580522937,422.0121765136719,83738600,0.0,0.0,0.0
2021-09-14 00:00:00-04:00,423.46745203703034,423.67535027275136,418.8370227927414,419.7347717285156,78197100,0.0,0.0,0.0
2021-09-15 00:00:00-04:00,420.1600259456299,423.74153398857976,419.0449484441306,423.2406921386719,78792200,0.0,0.0,0.0
2021-09-16 00:00:00-04:00,422.71144438127556,423.694209754756,419.5929710653149,422.5697021484375,77786700,0.0,0.0,0.0
2021-09-17 00:00:00-04:00,421.79039689925656,422.21698583583776,418.0931191956736,418.453369140625,118425000,1.428,0.0,0.0
2021-09-20 00:00:00-04:00,412.2724332182732,413.8650901821634,406.5653690343525,411.4761047363281,166445500,0.0,0.0,0.0
2021-09-21 00:00:00-04:00,413.8366377386592,415.14490196417194,410.5565167060198,411.08740234375,92526100,0.0,0.0,0.0
2021-09-22 00:00:00-04:00,413.3815394093297,417.1546459669557,411.2011185376486,415.0974426269531,102350100,0.0,0.0,0.0
2021-09-23 00:00:00-04:00,416.9840555896849,421.7620553034637,416.74705203744924,420.14093017578125,76396000,0.0,0.0,0.0
2021-09-24 00:00:00-04:00,418.49135076987164,421.5534467584412,418.2732971095146,420.83294677734375,62094800,0.0,0.0,0.0
2021-09-27 00:00:00-04:00,419.79011347773815,420.96564168186524,418.92741719109546,419.62896728515625,61371100,0.0,0.0,0.0
2021-09-28 00:00:00-04:00,416.8323446167044,417.16415535597184,410.43324909363145,411.1726989746094,130436300,0.0,0.0,0.0
2021-09-29 00:00:00-04:00,412.56629785430647,414.32012989284937,411.2959623108416,411.8647766113281,82329200,0.0,0.0,0.0
2021-09-30 00:00:00-04:00,413.3531236661562,414.0641342862218,406.4895104050735,406.830810546875,140506000,0.0,0.0,0.0
2021-10-01 00:00:00-04:00,408.57517329040314,413.36263346263854,405.02012001465476,411.6656799316406,129240100,0.0,0.0,0.0
2021-10-04 00:00:00-04:00,410.4901086284491,411.4001940711221,404.1952810664823,406.3567810058594,128570000,0.0,0.0,0.0
2021-10-05 00:00:00-04:00,407.8735646153395,412.85063848767766,407.0677757999309,410.58489990234375,90682500,0.0,0.0,0.0
2021-10-06 00:00:00-04:00,406.95402698255765,412.49991559025716,405.313981005953,412.2913513183594,113032200,0.0,0.0,0.0
2021-10-07 00:00:00-04:00,415.59991208861715,418.7188576239849,415.41978709647196,415.8558654785156,72437500,0.0,0.0,0.0
2021-10-08 00:00:00-04:00,416.6332497810172,417.0219390362654,414.46228937725317,415.0974426269531,74557400,0.0,0.0,0.0
2021-10-11 00:00:00-04:00,414.43385064107133,417.37270016007676,412.0258867076946,412.0922546386719,65233300,0.0,0.0,0.0
2021-10-12 00:00:00-04:00,413.02132717714636,413.4289663080343,410.28155246493276,411.077880859375,71181200,0.0,0.0,0.0
2021-10-13 00:00:00-04:00,412.11116443336135,413.38149974195665,409.1059762066874,412.5567321777344,72974000,0.0,0.0,0.0
2021-10-14 00:00:00-04:00,416.2540253314279,419.64793206818484,415.780018273419,419.4962463378906,70236800,0.0,0.0,0.0
2021-10-15 00:00:00-04:00,421.62926888131005,423.06077942315176,421.0035761066857,422.6910400390625,66260200,0.0,0.0,0.0
2021-10-18 00:00:00-04:00,420.8898674699297,424.28374559187955,420.226245954434,423.9424743652344,62213200,0.0,0.0,0.0
2021-10-19 00:00:00-04:00,425.58254917754635,427.27947377226906,424.96631680008545,427.213134765625,46996800,0.0,0.0,0.0
2021-10-20 00:00:00-04:00,427.67759538421507,429.1944236943369,427.56383832389736,428.89105224609375,49571600,0.0,0.0,0.0
2021-10-21 00:00:00-04:00,428.28431201470494,430.237218711895,427.8482336370754,430.00970458984375,41305400,0.0,0.0,0.0
2021-10-22 00:00:00-04:00,429.5736373482482,431.03358717514294,427.60175180237314,429.56414794921875,58845100,0.0,0.0,0.0
2021-10-25 00:00:00-04:00,430.66389126331626,432.1996696442053,428.8721594626449,431.86785888671875,45214500,0.0,0.0,0.0
2021-10-26 00:00:00-04:00,433.43205739940515,434.65497475606185,431.87730039096584,432.2565002441406,56075100,0.0,0.0,0.0
2021-10-27 00:00:00-04:00,432.7210468621436,433.3941287714179,430.2656648874989,430.3415222167969,72438000,0.0,0.0,0.0
2021-10-28 00:00:00-04:00,431.78243938611564,434.56960280281,431.77297891945386,434.4937744140625,51437900,0.0,0.0,0.0
2021-10-29 00:00:00-04:00,432.17122619262875,435.66940088461826,431.8773441068386,435.3755187988281,70162400,0.0,0.0,0.0
2021-11-01 00:00:00-04:00,436.37088416198037,436.7501129516395,434.38007767174366,436.1244201660156,48433600,0.0,0.0,0.0
2021-11-02 00:00:00-04:00,436.29506901706696,438.20058669794196,436.1623331504349,437.8877258300781,48908400,0.0,0.0,0.0
2021-11-03 00:00:00-04:00,437.3188753686437,440.9687352947348,436.8733076021169,440.56109619140625,52509800,0.0,0.0,0.0
2021-11-04 00:00:00-04:00,441.16782884888653,442.7225858638992,440.8170682599395,442.63726806640625,52847100,0.0,0.0,0.0
2021-11-05 00:00:00-04:00,444.884136925532,446.18291185071007,442.6468371279317,444.1731262207031,66390600,0.0,0.0,0.0
2021-11-08 00:00:00-05:00,445.28232717156754,445.78477359207005,443.86030572511515,444.5523376464844,50405200,0.0,0.0,0.0
